"","id","A biblioteca disp<U+00F4>s das refer<U+00EA>ncias bibliogr<U+00E1>ficas que os estudantes necessitaram.","A coordenacao do curso esteve disponivel para orientacao acad<U+00EA>mica dos estudantes.","A fundamentacao teorica oferecida no curso de Licenciatura foi suficiente para sua compreensao sobre a educacao escolar e sua preparacao para o exercicio da doc<U+00EA>ncia?","A instituicao contou com biblioteca virtual ou conferiu acesso a obras disponiveis em acervos virtuais.","A instituicao disp<U+00F4>s de quantidade suficiente de funcion<U+00E1>rios para o apoio administrativo e acad<U+00EA>mico.","A instituicao disp<U+00F4>s de refeitorio, cantina e banheiros em condicoes adequadas que atenderam as necessidades dos seus usu<U+00E1>rios.","A instituicao ofereceu oportunidades para os estudantes atuarem como representantes em orgaos colegiados.","A instituicao promoveu atividades de cultura, de lazer e de interacao social.","Alguem em sua familia concluiu um curso superior?","Algum dos grupos abaixo foi determinante para voc<U+00EA> enfrentar dificuldades durante seu curso superior e conclui-lo?","Ao longo da sua trajetoria acad<U+00EA>mica, voc<U+00EA> recebeu algum tipo de auxilio perman<U+00EA>ncia? No caso de haver mais de uma opcao, marcar apenas a bolsa de maior duracao.","bolsa","As atividades acad<U+00EA>micas desenvolvidas dentro e fora da sala de aula possibilitaram reflexao, conviv<U+00EA>ncia e respeito <U+00E0> diversidade.","As atividades pr<U+00E1>ticas foram suficientes para relacionar os conteudos do curso com a pr<U+00E1>tica, contribuindo para sua formacao profissional.","As atividades realizadas durante seu trabalho de conclusao de curso contribuiram para qualificar sua formacao profissional","As avaliacoes da aprendizagem realizadas durante o curso foram compativeis com os conteudos ou temas trabalhados pelos professores.","As condicoes de infraestrutura das salas de aula foram adequadas.","As disciplinas cursadas contribuiram para sua formacao integral, como cidadao e profissional.","As metodologias de ensino utilizadas no curso desafiaram voc<U+00EA> a aprofundar conhecimentos e desenvolver compet<U+00EA>ncias reflexivas e criticas.","As refer<U+00EA>ncias bibliogr<U+00E1>ficas indicadas pelos professores nos planos de ensino contribuiram para seus estudos e aprendizagens.","As relacoes professor-aluno ao longo do curso estimularam voc<U+00EA> a estudar e aprender.","Ate que etapa de escolarizacao seu pai concluiu?","Ate que etapa de escolarizacao sua mae concluiu?","Durante o curso de graduacao voc<U+00EA> participou de programas e/ou atividades curriculares no exterior?","Em qual etapa/modalidade de ensino voc<U+00EA> realizou seu est<U+00E1>gio curricular obrigatorio?","Em qual turno voc<U+00EA> realizou o est<U+00E1>gio curricular obrigatorio?","Em que instituicao voc<U+00EA> realizou seu est<U+00E1>gio curricular obrigatorio? Assinale a alternativa mais relevante para voc<U+00EA>.","Em que tipo de escola voc<U+00EA> cursou o ensino medio?","Em que unidade da Federacao voc<U+00EA> concluiu o ensino medio?","Excetuando-se os livros indicados na bibliografia do seu curso, quantos livros voc<U+00EA> leu neste ano?","Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensao universit<U+00E1>ria.","Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciacao cientifica e de atividades que estimularam a investigacao acad<U+00EA>mica.","Foram oferecidas oportunidades para os estudantes realizarem intercambios e/ou est<U+00E1>gios fora do pais.","Foram oferecidas oportunidades para os estudantes realizarem intercambios e/ou est<U+00E1>gios no pais.","Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formacao.","No curso voc<U+00EA> teve oportunidade de aprender a trabalhar em equipe.","No decorrer do est<U+00E1>gio curricular obrigatorio, voc<U+00EA> teve adequado acompanhamento de um ou mais professores da instituicao em que estagiou?","No decorrer do est<U+00E1>gio curricular obrigatorio, voc<U+00EA> teve suficiente orientacao e supervisao de professores do seu curso?","O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.","O curso contribuiu para o desenvolvimento da sua consCiencia etica para o exercicio profissional.","O curso contribuiu para voc<U+00EA> ampliar sua capacidade de comunicacao nas formas oral e escrita.","O curso disponibilizou monitores ou tutores para auxiliar os estudantes.","O curso exigiu de voc<U+00EA> organizacao e dedicacao frequente aos estudos.","O curso favoreceu a articulacao do conhecimento teorico com atividades pr<U+00E1>ticas.","O curso ofereceu condicoes para os estudantes participarem de eventos internos e/ou externos <U+00E0> instituicao.","O curso possibilitou aumentar sua capacidade de reflexao e argumentacao.","O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre solucoes para problemas da sociedade.","O curso propiciou acesso a conhecimentos atualizados e/ou contemporaneos em sua <U+00E1>rea de formacao.","O curso propiciou experi<U+00EA>ncias de aprendizagem inovadoras.","O est<U+00E1>gio supervisionado proporcionou experi<U+00EA>ncias diversificadas para a sua formacao.","Onde e com quem voc<U+00EA> mora atualmente?","Onde voc<U+00EA> pretende atuar daqui a cinco anos?","Os ambientes e equipamentos destinados as aulas pr<U+00E1>ticas foram adequados ao curso.","Os conteudos abordados nas disciplinas do curso favoreceram sua atuacao em est<U+00E1>gios ou em atividades de iniciacao profissional.","Os equipamentos e materiais disponiveis para as aulas pr<U+00E1>ticas foram adequados para a quantidade de estudantes.","Os estudantes participaram de avaliacoes periodicas do curso (disciplinas, atuacao dos professores, infraestrutura).","Os planos de ensino apresentados pelos professores contribuiram para o desenvolvimento das atividades acad<U+00EA>micas e para seus estudos.","Os professores apresentaram disponibilidade para atender os estudantes fora do hor<U+00E1>rio das aulas.","Os professores demonstraram dominio dos conteudos abordados nas disciplinas.","Os professores utilizaram tecnologias da informacao e comunicacao (TICs) como estrategia de ensino (projetor multimidia, laboratorio de inform<U+00E1>tica, ambiente virtual de aprendizagem).","Qual a principal razao para voc<U+00EA> ter escolhido a Licenciatura?","Qual a principal razao para voc<U+00EA> ter escolhido a sua instituicao de educacao superior?","renda","Qual a sua nacionalidade?","situacao_trabalho","situacao_financeira","Qual e a sua cor ou raca?","Qual modalidade de ensino medio voc<U+00EA> concluiu?","Qual o principal motivo para voc<U+00EA> ter escolhido este curso?","Qual o seu estado civil?","Quantas horas de est<U+00E1>gio curricular obrigatorio voc<U+00EA> integralizou?","horas_estudo","Quantas pessoas da sua familia moram com voc<U+00EA>? Considere seus pais, irmaos, c<U+00F4>njuge, filhos e outros parentes que moram na mesma casa com voc<U+00EA>.","Que tipo de bolsa de estudos ou financiamento do curso voc<U+00EA> recebeu para custear todas ou a maior parte das mensalidades? No caso de haver mais de uma opcao, marcar apenas a bolsa de maior duracao.","Quem lhe deu maior incentivo para cursar a graduacao?","Se voc<U+00EA> tem experi<U+00EA>ncia no magisterio, em qual etapa/modalidade atuou? Assinale a alternativa mais relevante para voc<U+00EA>.","Seu ingresso no curso de graduacao se deu por meio de politicas de acao afirmativa ou inclusao social?","Voc<U+00EA> j<U+00E1> tem experi<U+00EA>ncia profissional no magisterio, qual a forma de contrato? Assinale a alternativa mais relevante para voc<U+00EA>.","Voc<U+00EA> pretende exercer o magisterio apos o termino do curso?","Voc<U+00EA> teve oportunidade de aprendizado de idioma estrangeiro na Instituicao?","Voc<U+00EA> vivenciou, durante o curso de graduacao, experi<U+00EA>ncias pedagogicas que gostaria de proporcionar aos seus futuros alunos?","NU_ANO","CO_IES","CO_CATEGAD","CO_ORGACAD","CO_GRUPO","CO_CURSO","CO_MODALIDADE","CO_MUNIC_CURSO","CO_UF_CURSO","CO_REGIAO_CURSO","NU_IDADE","TP_SEXO","ANO_FIM_EM","ANO_IN_GRAD","CO_TURNO_GRADUACAO","TP_INSCRICAO_ADM","TP_INSCRICAO","TP_PRES","TP_SCE_D1","TP_SCE_D2","TP_SCE_D3","NT_GER","NT_FG","NT_OBJ_FG","NT_DIS_FG","NT_FG_D1","NT_FG_D1_PT","NT_FG_D1_CT","NT_FG_D2","NT_FG_D2_PT","NT_FG_D2_CT","NT_CE","CO_RS_I9","NOME_CURSO","Codigo Mantenedora","CNPJ","Natureza Juridica","Instituicao(IES)","Sigla","Endereco","Municipio","UF","Organizacao Acad<U+00EA>mica","Categoria","Categoria Administrativa","IGC","Ano IGC","area_curso","totalAreaCurso"
"1035",1086,5,6,"Sim, completamente",5,5,6,5,6,"Nao","Pais","Outro tipo de auxilio","Outro tipo de bolsa acad<U+00EA>mica",6,5,6,5,6,6,6,6,6,"Ensino Fundamental: 1<U+00BA> ao 5<U+00BA> ano (1<U+00AA> a 4<U+00AA> serie)","Ensino medio","Nao participei","Ensino Medio","Integral","Escola publica","Todo em escola publica","Paraiba (PB)                                                      52","De tres a cinco",6,6,4,4,5,5,"Sim, durante todo o tempo","Sim, durante todo o tempo",5,6,6,5,5,5,5,5,6,5,6,5,"Em casa ou apartamento, com pais e/ou parentes","Em escola publica, como professor",6,6,6,5,5,6,NA,6,"Facilidade de acesso ao local do curso","Gratuidade","A - (ate R$ 1.405,50)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados por programas governamentais","Parda","Ensino medio tradicional","Insercao no mercado de trabalho","Solteiro(a)","De 301 a 400",8,"Quatro","Nenhum, pois meu curso e gratuito","Pais","Nao tenho experi<U+00EA>ncia no magisterio","Sim, por sistema que combina dois ou mais criterios anteriores","Nao tenho experi<U+00EA>ncia no magisterio","Sim, como atuacao profissional principal","Nao","Sim, em grande parte do tempo",2017,2564,1,10028,1502,99808,1,2505105,25,2,22,"F",2012,2013,3,0,1,555,555,555,555,32.3,45,50,37.5,62,70,60,13,65,0,28,"D","Quimica (Licenciatura)",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"1036",1087,5,2,"Apenas em algumas disciplinas/situacoes",1,4,6,NA,4,"Sim","Nao tive dificuldade","Nenhum","Outro tipo de bolsa acad<U+00EA>mica",3,5,6,5,6,5,3,5,5,"Ensino Fundamental: 1<U+00BA> ao 5<U+00BA> ano (1<U+00AA> a 4<U+00AA> serie)","Ensino fundamental: 1<U+00BA> ao 5<U+00BA> ano (1<U+00AA> a 4<U+00AA> serie)","Nao participei","Ensino Medio","Noturno","Escola publica","Todo em escola publica","Paraiba (PB)                                                      52","Nenhum",5,6,NA,NA,NA,6,"Sim, durante todo o tempo","Apenas em algumas disciplinas/situacoes",3,4,5,5,5,4,6,4,5,3,3,5,"Em casa ou apartamento, com pais e/ou parentes","Em outro campo de atuacao profissional nao vinculado <U+00E0> educacao",4,3,2,NA,5,5,5,5,"Outra razao","Proximidade da minha resid<U+00EA>ncia","A - (ate R$ 1.405,50)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados pela minha familia ou por outras pessoas","Branca","Ensino medio tradicional","Outro motivo","Solteiro(a)","De 201 a 300",8,"Quatro","Bolsa oferecida por outra entidade (empresa, ONG, outra)","Pais","Ensino Medio","Nao","Sim, em cursos livres (idiomas, inform<U+00E1>tica, aulas particulares), como contratado","Ainda nao decidi","Sim, somente na modalidade presencial","Apenas em algumas disciplinas/situacoes",2017,2564,1,10028,1502,99808,1,2505105,25,2,25,"M",2009,2011,4,0,1,555,333,333,333,25.9,22.5,37.5,0,0,0,0,0,0,0,27,"C","Quimica (Licenciatura)",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"1037",1088,6,6,"Apenas em algumas disciplinas/situacoes",4,6,6,1,5,"Nao","Pais","Nenhum","Bolsa de iniciacao cientifica",3,4,6,4,6,5,6,4,5,"Ensino Fundamental: 1<U+00BA> ao 5<U+00BA> ano (1<U+00AA> a 4<U+00AA> serie)","Ensino fundamental: 1<U+00BA> ao 5<U+00BA> ano (1<U+00AA> a 4<U+00AA> serie)","Nao participei","Ensino Medio","Matutino","Escola publica","Todo em escola publica","Paraiba (PB)                                                      52","Um ou dois",5,6,1,1,1,1,"Sim, em grande parte do tempo","Sim, em grande parte do tempo",4,6,4,4,6,4,6,4,6,6,6,1,"Em casa ou apartamento, com c<U+00F4>njuge e/ou filhos","Em escola publica, como professor",6,6,5,1,4,4,6,6,"Acredito ser minha vocacao","Proximidade da minha resid<U+00EA>ncia","A - (ate R$ 1.405,50)","Brasileira","Trabalho 40 horas semanais ou mais","Sou o principal respons<U+00E1>vel pelo sustento da familia","Amarela","Ensino medio tradicional","Baixa concorr<U+00EA>ncia para ingresso","Solteiro(a)","De 101 a 200",8,"Uma","Bolsa oferecida pela propria instituicao","Pais","Ensino Medio","Sim, por criterio de renda","Sim, em escola publica, com contrato tempor<U+00E1>rio (nao concursado)","Sim, como atuacao profissional principal","Nao","Apenas em algumas disciplinas/situacoes",2017,2564,1,10028,1502,99808,1,2505105,25,2,25,"M",2010,2011,3,0,1,555,555,555,555,37.3,59.1,37.5,91.5,87,75,90,96,80,100,30,"C","Quimica (Licenciatura)",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"1038",1089,5,3,"Apenas em algumas disciplinas/situacoes",5,3,5,3,6,"Sim","Nao tive dificuldade","Nenhum","Outro tipo de bolsa acad<U+00EA>mica",6,5,2,4,5,4,3,4,5,"Ensino Superior - Graduacao","Ensino medio","Nao participei","Ensino Medio","Vespertino","Escola publica","Todo em escola publica","Paraiba (PB)                                                      52","De seis a oito",5,5,2,2,4,6,"Apenas em algumas disciplinas/situacoes","Apenas em algumas disciplinas/situacoes",5,3,5,5,5,5,5,5,2,4,3,2,"Em casa ou apartamento, com pais e/ou parentes","Em outro campo de atuacao profissional nao vinculado <U+00E0> educacao",5,3,3,4,4,4,5,4,"Nao tive condicoes financeiras de frequentar outro curso","Proximidade da minha resid<U+00EA>ncia","A - (ate R$ 1.405,50)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados pela minha familia ou por outras pessoas","Nao quero declarar","Ensino medio tradicional","Outro motivo","Solteiro(a)","Mais de 400",8,"Uma","Nenhum, pois meu curso e gratuito","Pais","Nao tenho experi<U+00EA>ncia no magisterio","Nao","Nao tenho experi<U+00EA>ncia no magisterio","Nao","Nao","Nao",2017,2564,1,10028,1502,99808,1,2505105,25,2,24,"M",2010,2012,3,0,1,555,333,555,555,35.5,37.5,62.5,0,0,0,0,0,0,0,34.8,"D","Quimica (Licenciatura)",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"1039",1090,3,5,"Nao",1,6,5,5,4,"Sim","Professores do curso","Nenhum","Bolsa de extensao",3,6,2,3,6,4,4,3,5,"Ensino Superior - Graduacao","Ensino medio","Nao participei","Ensino Medio","Matutino","Escola publica","Todo em escola publica","Paraiba (PB)                                                      52","Um ou dois",6,2,1,1,5,4,"Sim, em grande parte do tempo","Apenas em algumas disciplinas/situacoes",6,5,6,5,4,6,3,4,6,2,6,2,"Em casa ou apartamento, com pais e/ou parentes","Em escola publica, como professor",6,6,6,1,5,4,6,3,"e uma boa carreira","Gratuidade","A - (ate R$ 1.405,50)","Brasileira","Nao estou trabalhando","Tenho renda, mas recebo ajuda da familia ou de outras pessoas para financiar meus gastos","Branca","Ensino medio tradicional","Outro motivo","Solteiro(a)","Mais de 400",8,"tres","Nenhum, pois meu curso e gratuito","Pais","Nao tenho experi<U+00EA>ncia no magisterio","Nao","Nao tenho experi<U+00EA>ncia no magisterio","Sim, como atuacao profissional principal","Sim, somente na modalidade presencial","Sim, durante todo o tempo",2017,2564,1,10028,1502,99808,1,2505105,25,2,26,"M",2009,2011,4,0,1,555,336,555,555,29.9,22.5,37.5,0,0,0,0,0,0,0,32.4,"D","Quimica (Licenciatura)",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"1040",1091,6,5,"Sim, completamente",5,6,6,NA,6,"Sim","Professores do curso","Nenhum","Bolsa PET",6,6,6,6,6,6,6,6,6,"Ensino Medio","Ensino fundamental: 1<U+00BA> ao 5<U+00BA> ano (1<U+00AA> a 4<U+00AA> serie)","Nao participei","Ensino Fundamental <U+2013> anos finais","Matutino","Escola publica","Todo em escola publica","Paraiba (PB)                                                      52","Mais de oito",6,6,NA,NA,6,6,"Sim, durante todo o tempo","Sim, durante todo o tempo",6,5,6,6,6,6,6,6,6,6,6,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola publica, como professor",6,6,6,5,6,6,6,6,"Tive professores que me inspiraram","Facilidade de acesso","B - (R$ 1.405,51 a R$ 2.811,00)","Brasileira","Trabalho ate 20 horas semanais","Tenho renda e contribuo com o sustento da familia","Parda","Ensino medio tradicional","Vocacao","Solteiro(a)","Ate 100",8,"Quatro","Nenhum, pois meu curso e gratuito","Professores","Ensino Fundamental <U+2013> anos finais","Nao","Sim, em escola publica, com contrato tempor<U+00E1>rio (nao concursado)","Sim, como atuacao profissional principal","Nao","Sim, durante todo o tempo",2017,2564,1,10028,1502,99808,1,2505105,25,2,26,"M",2011,2012,3,0,1,555,333,333,555,43.1,52.6,50,56.5,58,70,55,55,75,50,39.9,"C","Quimica (Licenciatura)",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"1041",1092,6,6,"Sim, em grande parte",NA,6,6,NA,6,"Nao","Pais","Nenhum","Nenhum",6,5,6,6,6,6,6,6,6,"Ensino Fundamental: 1<U+00BA> ao 5<U+00BA> ano (1<U+00AA> a 4<U+00AA> serie)","Ensino fundamental: 1<U+00BA> ao 5<U+00BA> ano (1<U+00AA> a 4<U+00AA> serie)","Nao participei","Ensino Medio","Matutino","Escola publica","Todo em escola publica","Paraiba (PB)                                                      52","Um ou dois",6,5,NA,6,6,6,"Sim, durante todo o tempo","Sim, durante todo o tempo",6,6,6,6,6,6,6,6,6,6,6,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola publica, como professor",6,4,6,6,6,6,6,6,"Acredito ser minha vocacao","Gratuidade","B - (R$ 1.405,51 a R$ 2.811,00)","Brasileira","Trabalho de 21 a 39 horas semanais","Sou o principal respons<U+00E1>vel pelo sustento da familia","Branca","Ensino medio tradicional","Outro motivo","Solteiro(a)","De 301 a 400",8,"tres","Nenhum, pois meu curso e gratuito","Professores","Ensino Fundamental <U+2013> anos iniciais","Nao","Sim, em escola publica, como concursado","Sim, como atuacao profissional principal","Sim, somente na modalidade presencial","Sim, em grande parte do tempo",2017,2564,1,10028,1402,99810,1,2505105,25,2,40,"M",2007,2013,4,0,1,555,555,555,555,48.2,66.9,62.5,73.5,79,75,80,68,40,75,42,"E","Fisica (Licenciatura)",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"1042",1093,6,6,"Sim, em grande parte",5,6,3,6,6,"Nao","Professores do curso","Nenhum","Bolsa de extensao",5,5,6,6,4,6,6,6,6,"Ensino Fundamental: 1<U+00BA> ao 5<U+00BA> ano (1<U+00AA> a 4<U+00AA> serie)","Ensino fundamental: 6<U+00BA> ao 9<U+00BA> ano (5<U+00AA> a 8<U+00AA> serie)","Nao participei","Ensino Medio","Integral","Escola publica","Todo em escola publica","Paraiba (PB)                                                      52","Mais de oito",6,6,4,4,6,6,"Sim, durante todo o tempo","Sim, em grande parte do tempo",5,6,6,6,6,5,6,6,6,6,6,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola publica, como professor",6,5,6,6,6,6,6,6,"Tive professores que me inspiraram","Proximidade da minha resid<U+00EA>ncia","B - (R$ 1.405,51 a R$ 2.811,00)","Brasileira","Trabalho eventualmente","Tenho renda, mas recebo ajuda da familia ou de outras pessoas para financiar meus gastos","Parda","Ensino medio tradicional","Outro motivo","Solteiro(a)","Mais de 400",8,"Quatro","Nenhum, pois meu curso e gratuito","Professores","Ensino Medio","Sim, por ter estudado em escola publica ou particular com bolsa de estudos","Sim, em escola publica, com contrato tempor<U+00E1>rio (nao concursado)","Ainda nao decidi","Sim, somente na modalidade presencial","Apenas em algumas disciplinas/situacoes",2017,2564,1,10028,1402,99810,1,2505105,25,2,22,"M",2013,2014,3,0,1,555,555,555,555,47.5,77.6,75,81.5,68,80,65,95,75,100,37.5,"C","Fisica (Licenciatura)",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"1043",1094,6,6,"Apenas em algumas disciplinas/situacoes",6,6,6,4,5,"Sim","Professores do curso","Auxilio alimentacao","Bolsa de iniciacao cientifica",5,5,6,5,6,6,5,5,6,"Nenhuma","Nenhuma","Nao participei","Educacao de Jovens e Adultos","Noturno","Escola publica","Todo em escola publica","Paraiba (PB)                                                      52","Um ou dois",6,6,3,3,6,6,"Sim, em grande parte do tempo","Sim, em grande parte do tempo",6,6,6,6,6,6,6,5,6,4,6,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola publica, como professor",5,6,5,5,5,6,6,5,"Tive professores que me inspiraram","Proximidade da minha resid<U+00EA>ncia","A - (ate R$ 1.405,50)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados pela minha familia ou por outras pessoas","Branca","Ensino medio tradicional","Vocacao","Solteiro(a)","De 101 a 200",8,"Cinco","Nenhum, pois meu curso e gratuito","Outros membros da familia que nao os pais","Ensino Medio","Nao","Sim, em escola privada particular como contratado","Sim, como atuacao profissional principal","Sim, somente na modalidade presencial","Apenas em algumas disciplinas/situacoes",2017,2564,1,10028,1402,99810,1,2505105,25,2,23,"M",2011,2013,4,0,1,555,333,333,555,36.1,67.9,62.5,76,62,50,65,90,50,100,25.5,"C","Fisica (Licenciatura)",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"1044",1095,6,6,"Apenas em algumas disciplinas/situacoes",1,6,5,6,6,"Sim","Nao tive dificuldade","Nenhum","Nenhum",4,6,6,5,4,5,6,6,5,"Ensino Fundamental: 1<U+00BA> ao 5<U+00BA> ano (1<U+00AA> a 4<U+00AA> serie)","Ensino fundamental: 6<U+00BA> ao 9<U+00BA> ano (5<U+00AA> a 8<U+00AA> serie)","Nao participei","Ensino Medio","Matutino","Escola publica","Todo em escola publica","Paraiba (PB)                                                      52","Um ou dois",5,6,NA,NA,4,6,"Apenas em algumas disciplinas/situacoes","Sim, em grande parte do tempo",4,6,6,4,6,5,6,5,5,6,6,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola publica, como professor",6,5,4,3,6,4,5,4,"Outra razao","Proximidade da minha resid<U+00EA>ncia","A - (ate R$ 1.405,50)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados pela minha familia ou por outras pessoas","Parda","Ensino medio tradicional","Insercao no mercado de trabalho","Solteiro(a)","Mais de 400",8,"Duas","Nenhum, pois meu curso e gratuito","Pais","Ensino Medio","Nao","Nao tenho experi<U+00EA>ncia no magisterio","Ainda nao decidi","Nao","Apenas em algumas disciplinas/situacoes",2017,2564,1,10028,1402,99810,1,2505105,25,2,22,"F",2012,2013,3,0,1,555,555,555,555,38.1,54.8,75,24.5,49,65,45,0,0,0,32.5,"D","Fisica (Licenciatura)",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
"1045",1096,6,6,"Sim, em grande parte",2,6,6,5,6,"Sim","Pais","Nenhum","Outro tipo de bolsa acad<U+00EA>mica",6,5,6,6,6,6,6,6,6,"Ensino Medio","Ensino medio","Nao participei","Ensino Medio","Matutino","Escola publica","Todo em escola publica","Paraiba (PB)                                                      52","Um ou dois",6,6,1,1,5,6,"Sim, durante todo o tempo","Sim, em grande parte do tempo",5,6,5,5,6,6,5,5,5,6,5,6,"Em casa ou apartamento, com pais e/ou parentes","Em escola publica, como professor",6,6,6,3,5,6,6,5,"Nao tive condicoes financeiras de frequentar outro curso","Facilidade de acesso","A - (ate R$ 1.405,50)","Brasileira","Nao estou trabalhando","Nao tenho renda e meus gastos sao financiados por programas governamentais","Parda","Ensino medio tradicional","Insercao no mercado de trabalho","Solteiro(a)","De 201 a 300",8,"Cinco","Nenhum, pois meu curso e gratuito","Professores","Ensino Medio","Sim, por criterio de renda","Sim, em escola privada particular como contratado","Ainda nao decidi","Sim, somente na modalidade presencial","Sim, em grande parte do tempo",2017,2564,1,10028,1402,99810,1,2505105,25,2,22,"M",2012,2013,3,0,1,555,555,555,555,46.4,57.1,62.5,49,45,65,40,53,65,50,42.8,"C","Fisica (Licenciatura)",14341,"05.055.128/0001-76","Pessoa Juridica de Direito Publico - Federal","UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG)","UFCG","Rua Aprigio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongo","Campina Grande","PB","Universidade","Publica","Publica Federal",4,2016,"EXATAS",967
